x_T x_A y_T y_A d_T d_A FaceA_T FaceT_A
476.5 -512.5 407.75 389.0 627.5817641991462 643.4106387059511 0.0 1.0
445.75 -512.25 399.0 388.5 598.3331118177939 642.9093043842948 0.0 1.0
480.5 -511.5 400.75 387.25 625.8218588331304 641.5566227604318 0.0 1.0
480.40625 -503.25 359.734375 366.0 600.9697223621868 622.267954455726 0.0 1.0
456.03125 -508.0 354.671875 370.25 581.6168853761708 628.6090271742969 0.0 1.0
431.65625 -509.0 349.609375 371.5 562.264048390155 630.1533637956063 0.0 1.0
407.28125 -510.25 344.546875 371.75 542.9112114041392 631.3106430340838 0.0 1.0
382.90625 -510.25 339.484375 371.25 523.5583744181233 631.0164395380743 0.0 1.0
358.53125 -512.25 334.421875 372.25 504.2055374321075 633.2221150156638 0.0 1.0
334.15625 -512.0 329.359375 371.75 484.85270044609166 632.7258986913979 0.0 1.0
309.78125 -508.25 324.296875 372.0 465.49986346007586 629.8430429245741 0.0 1.0
285.40625 -506.25 319.234375 372.25 446.14702647406 628.3782675728435 0.0 1.0
261.03125 -505.0 314.171875 372.5 426.79418948804414 627.5199200025446 0.0 1.0
236.65625 -504.25 309.109375 371.75 407.44135250202834 626.4711752172841 0.0 1.0
212.28125 -503.0 304.046875 372.0 388.08851551601254 625.6141689508086 0.0 1.0
187.90625 -502.5 298.984375 372.0 368.7356785299967 625.2122931407982 0.0 1.0
163.53125 -509.5 293.921875 379.5 349.3828415439808 635.3107288136137 0.0 1.0
139.15625 -514.0 288.859375 387.0 330.03000455796496 643.4011190540471 0.0 1.0
114.78125 -513.0 283.796875 386.5 310.6771675719492 642.3015257649635 0.0 1.0
102.5 -513.5 277.5 387.0 295.896399385431 643.0017496088171 0.0 1.0
102.0 -513.0 280.5 388.0 298.50291001007673 643.2052549536578 0.0 1.0
103.0 -506.0 275.5 380.5 294.127637908179 633.1049996797303 0.0 1.0
102.0 -499.0 270.0 372.0 288.62583929605125 622.4026745657034 0.0 1.0
103.5 -498.5 257.5 372.5 277.66317043298227 622.3011744891883 0.0 1.0
73.4375 -499.0 250.5625 373.0 264.8779370188475 623.0008107747278 0.0 1.0
28.6875 -498.5 261.3125 372.0 264.63909394185936 622.0019377609726 0.0 1.0
65.5 -498.5 236.0 372.5 244.9274643761861 622.3009721991442 0.0 1.0
64.5 -499.0 244.5 372.5 252.86633643125236 622.7017026950112 0.0 1.0
69.0 -505.5 240.0 380.5 249.72231932494776 632.7034795687991 0.0 1.0
74.0 -510.5 236.0 386.0 247.3596297353538 640.0053798573492 0.0 1.0
92.0 -511.5 240.0 388.5 257.07103950315195 642.3118401524293 0.0 1.0
165.0 -512.5 298.5 388.5 341.0815639482963 643.108466745696 0.0 1.0
168.5 -513.0 343.0 387.5 382.7870434563643 642.9037641824785 0.0 1.0
174.5 -512.0 318.5 385.0 363.37937616716187 640.6018145593774 0.0 1.0
189.9 -507.5 314.0 379.5 374.1214006722577 633.7011542029595 0.0 1.0
289.5 -498.5 276.0 370.5 418.010707069714 621.1061550433413 0.0 1.0
389.1 -497.5 238.0 367.5 461.90001346717025 618.5165007842553 0.0 1.0
462.0 -497.5 279.5 365.5 539.9745983079706 617.3302095600743 0.0 1.0
466.5 -496.5 285.5 364.0 546.9594090906018 615.636468689439 0.0 1.0
467.5 -496.5 290.0 363.5 550.1437502158228 615.3409623940211 0.0 1.0
435.5 -511.0 276.0 390.5 515.6645904795079 643.1264406636491 0.0 1.0
396.0 -509.0 286.5 390.5 488.78840733473555 641.5383132542836 0.0 1.0
404.25 -509.5 265.875 389.5 484.40448032861883 641.327211502668 0.0 1.0
467.0 -509.5 248.5 389.5 529.0289247568663 641.327211502668 0.0 1.0
497.5 -509.0 254.0 387.5 558.5931297462196 639.7165387888608 0.0 1.0
497.5 -506.5 253.5 387.0 558.3639575034404 637.4254858412864 0.0 1.0
498.0 -506.5 252.5 387.0 558.3549956130581 637.4254858412864 0.0 1.0
496.5 -506.5 253.5 387.5 557.471709400118 637.7292468610646 0.0 1.0
500.0 -506.0 256.5 388.0 561.955069259287 637.6363833979108 0.0 1.0
502.5 -487.0 256.5 368.5 564.181684562435 610.7160775591601 0.0 1.0
501.0 -490.0 264.0 362.5 566.30115662958 609.5132579132446 0.0 1.0
515.5 -491.0 303.5 362.0 598.5347365805526 610.0204914590985 0.0 1.0
491.5 -492.0 372.5 362.0 616.7594757907174 610.8256707113741 0.0 1.0
464.0 -492.0 367.5 362.0 591.9581842288428 610.8256707113741 0.0 1.0
455.5 -491.0 338.5 361.0 567.5277281336187 609.4276002939151 0.0 1.0
507.0 -491.0 356.5 361.0 621.3481476736023 609.4276722650291 0.0 1.0
523.5 -491.0 365.5 361.0 640.2468401849923 609.4276002939151 0.0 1.0
550.0 -492.0 318.5 362.0 635.5646601388289 610.8256707113741 0.0 1.0
528.5 -492.5 334.0 361.5 625.8181041001633 610.9324839947537 0.0 1.0
528.5 -491.5 321.5 361.5 618.9995441364422 610.1268916664559 0.0 1.0
506.0 -462.25 281.0 292.25 578.8712957932223 546.9072753407606 0.0 0.0
457.5 -455.25 253.5 281.25 523.0379443922961 535.1873821147224 0.0 0.0
459.0 -448.25 249.0 270.25 522.191285268231 523.4674888886843 0.0 0.0
524.0 -457.0 273.5 290.0 591.0923443667807 541.4888328745086 0.0 0.0
525.0 -479.5 289.0 347.0 599.2919126386636 591.8864295719541 0.0 1.0
524.5 -501.0 292.5 360.0 600.5473419311213 616.9381949903354 0.0 1.0
559.0 -497.0 290.5 362.0 630.231341745018 614.8607809232014 0.0 1.0
620.5 -493.0 338.5 358.5 708.2552518386159 609.5668444301755 0.0 1.0
575.5 -493.5 358.0 358.0 677.8494339943666 609.6773030056554 0.0 1.0
531.0 -493.0 299.5 357.5 609.6453026561052 608.9789291563895 0.0 1.0
522.0 -493.5 301.0 357.5 602.5653770581421 609.3837050660281 0.0 1.0
518.5 -503.0 296.0 372.5 597.0414043858608 625.916296601257 0.0 1.0
516.5 -507.0 289.0 377.5 591.8564112763006 632.103955718115 0.0 1.0
516.5 -507.5 282.0 379.5 588.4694129689325 633.7007098459985 0.0 1.0
517.5 -507.0 279.5 380.5 588.1553585827023 633.9001576938651 0.0 1.0
518.5 -505.5 279.0 381.0 588.7987495940374 633.0017772486899 0.0 1.0
519.5 -506.0 281.0 383.5 590.628553521494 634.908136041288 0.0 1.0
528.0 -498.5 285.0 377.0 600.0088921487362 625.0129922500505 0.0 1.0
551.0 -490.5 284.0 370.0 619.8908233265302 614.4024815505264 0.0 1.0
550.0 -491.5 281.0 371.0 617.626356269566 615.8034483794092 0.0 1.0
540.5 -491.5 285.5 372.5 611.2696250726462 616.7079201630854 0.0 1.0
545.5 -492.0 290.5 378.5 618.0297087844413 620.7466528716589 0.0 1.0
504.5 -494.5 285.0 386.5 579.5309358887453 627.6244896432898 0.0 1.0
461.0 -498.0 299.0 395.5 549.4895398787639 635.9435902656776 0.0 1.0
499.0 -502.0 291.0 400.5 577.9181483454546 642.1870881956792 0.0 1.0
541.0 -478.5 292.5 384.5 615.0101915832377 613.8680971202692 0.0 1.0
481.0 -467.57142857142856 292.5 340.5357142857143 563.1451764839745 581.9850372398381 0.0 0.0
417.5 -489.0 297.0 301.25 512.7469153170126 579.64524404056 0.0 0.0
418.0 -510.4285714285714 283.0 261.9642857142857 504.7907345582381 577.3054508412819 0.0 0.0
476.5 -543.5 311.5 271.5 569.422683215706 608.1541802396854 0.0 0.0
477.0 -540.5 317.5 345.5 573.113223707715 642.5403762279891 0.0 1.0
483.5 -512.5 323.0 361.0 581.533887812052 626.9037530411056 0.0 1.0
531.0 -501.0 343.5 357.0 632.4187111765877 615.2066937105637 0.0 1.0
528.0 -505.0 336.5 361.5 626.112803313459 621.0547744399377 0.0 1.0
549.5 -510.5 338.0 358.5 645.3228157874091 623.8098619713887 0.0 1.0
489.5 -516.5 323.0 356.5 586.4633558908929 627.5893068383039 0.0 1.0
497.0 -522.5 324.5 356.0 593.6998220272974 632.2518649549086 0.0 1.0
432.0 -525.5 297.5 356.0 524.5304416798679 634.7337172604684 0.0 1.0
439.5 -526.5 299.5 364.5 531.8465379615654 640.3629510107187 0.0 1.0
517.0 -525.5 263.5 367.5 581.5194681961669 641.2553619979558 0.0 1.0
505.3125 -524.5 224.5625 375.0 553.0990356902953 644.7764099232847 0.0 1.0
525.0625 -520.0 247.3125 374.0 580.451436554385 640.5311674639258 0.0 1.0
518.0 -519.5 320.5 371.5 609.5034294557838 638.6650034054709 0.0 1.0
526.5 -522.0 344.0 368.5 628.918874596236 638.9651139540388 0.0 1.0
429.0 -520.0 313.0 367.0 531.046137355315 636.4660242306733 0.0 1.0
518.5 -515.5 331.5 362.5 615.4142947266291 630.1957372761512 0.0 1.0
519.0 -510.0 318.5 357.0 608.9364490873277 622.5353188008269 0.0 1.0
519.0 -504.0 314.0 355.0 606.5946163237564 616.4769475724725 0.0 1.0
520.0 -493.0 324.0 347.0 612.685095266864 602.8768352055426 0.0 1.0
521.0 -489.5 331.0 339.0 617.253738838406 595.4252816029832 0.0 1.0
496.0 -488.0 331.5 341.0 596.6646142811564 595.3361806401153 0.0 1.0
482.0 -484.0 358.5 342.0 600.8424939770175 592.6382397850723 0.0 1.0
518.0 -485.0 329.0 352.0 613.649734183047 599.2894962959567 0.0 1.0
519.5 -493.5 319.5 384.0 609.8861512521362 625.2985348347174 0.0 1.0
541.5 -496.5 325.5 387.5 631.8012815539073 629.8163663832358 0.0 1.0
532.5 -501.0 331.5 390.0 627.3983571408994 634.9023546971613 0.0 1.0
478.0 -504.0 289.5 390.5 558.948611279299 637.5785000931538 0.0 1.0
423.5 -504.5 265.5 392.5 499.8429503557195 639.199896492043 0.0 1.0
427.5 -502.5 271.0 393.5 506.15964162234604 638.2385917507653 0.0 1.0
544.0 -500.5 306.5 394.5 624.402627816829 637.2837639550203 0.0 1.0
531.5 -500.0 386.5 396.0 657.5916856025153 637.8212915856603 0.0 1.0
537.0 -500.0 351.5 397.0 641.8353315914492 638.4427121260118 0.0 1.0
471.0 -498.5 279.0 398.5 547.5654059122569 638.2041257606546 0.0 1.0
467.0 -474.5 276.5 376.5 542.889755550941 605.7333012234224 0.0 1.0
411.5 -471.5 258.5 372.5 485.95804041190104 600.8901673466631 0.0 1.0
477.5 -471.5 279.0 374.0 553.1317572983113 601.821188924361 0.0 1.0
427.0 -475.0 260.5 373.0 500.5875010026725 603.9488013415839 0.0 1.0
477.25 -481.5 281.25 372.5 554.2085517253411 608.7681466676993 0.0 1.0
414.0 -488.5 254.0 369.5 485.7101724951831 612.5067038440375 0.0 1.0
413.0 -490.0 255.0 366.0 485.382508001691 611.6012504315321 0.0 1.0
418.5 -490.0 259.5 373.0 492.4252568859501 615.8161178272138 0.0 1.0
421.0 -480.5 261.0 371.5 495.3415383411997 607.3656163697506 0.0 1.0
419.0 -479.5 263.0 368.5 494.70416458266635 604.7420868249635 0.0 1.0
421.0 -486.5 268.5 368.0 499.334921705044 610.0055250288402 0.0 1.0
415.5 -489.0 265.5 366.5 493.0838262649403 611.1005555647695 0.0 1.0
471.5 -470.45 285.5 314.55 551.4002318729299 565.9254890188481 0.0 0.0
502.0 -498.25 291.0 328.75 580.3327564962274 596.9492327223813 0.0 0.0
464.5 -526.05 276.0 342.95 540.3125767445453 627.9729764259146 0.0 0.0
544.0 -499.5 295.0 325.0 618.8384739256633 595.9484602121978 0.0 1.0
544.0 -515.0 294.5 357.5 618.600605666764 626.9300100023929 0.0 1.0
544.5 -515.0 294.5 373.0 619.0400282545271 635.8885648258915 0.0 1.0
545.0 -524.0 293.0 378.0 618.7682877656068 646.1128133379632 0.0 1.0
548.5 -532.0 295.5 378.0 623.035278917225 652.6163374221168 0.0 1.0
550.0 -537.0 295.0 369.5 624.1208481269466 651.8430943632655 0.0 1.0
550.5 -537.5 296.5 362.0 625.2703085429952 648.035926509478 0.0 1.0
553.0 -533.5 294.5 352.0 626.5301912881255 639.1613154389305 0.0 1.0
553.5 -529.5 294.5 340.0 626.971257186244 629.2620498073213 0.0 1.0
553.0 -532.0 295.0 331.5 626.771749403486 626.8305430370798 0.0 1.0
531.5 -534.5 293.5 322.5 607.2360038769438 624.2584685206639 0.0 1.0
548.0 -535.0 293.5 320.5 621.6549029684707 623.657872022392 0.0 1.0
354.4375 -528.0 277.59375 326.5 504.5913043202713 620.799071951923 0.0 1.0
118.1875 -517.0 269.96875 337.5 526.5497494229008 617.4272923976523 0.0 1.0
-118.0625 -506.0 262.34375 341.5 548.5081945255304 610.4581872691165 0.0 1.0
-354.3125 -485.0 254.71875 326.5 570.46663962816 584.6686504739778 0.0 1.0
-521.5 -482.5 245.5 321.0 576.3971669747568 579.5243576094992 0.0 1.0
-600.0 -484.5 270.0 317.0 649.4590710223592 578.9912136972423 0.0 1.0
-607.0 -490.0 253.5 314.0 657.8809098271992 581.975992828084 0.0 1.0
-595.5 -499.0 262.5 315.0 650.7893823599056 590.107905073075 1.0 1.0
-597.0 -503.5 239.5 314.0 643.8119812240654 593.3875655620227 1.0 1.0
-598.5 -506.5 213.0 317.5 635.2729003669253 597.7864166755329 0.0 1.0
-592.5 -507.0 246.5 322.0 642.3933551137995 600.6113521318027 0.0 1.0
-573.0 -504.5 310.0 330.0 652.0189195609079 602.8450598723175 1.0 1.0
-599.4166666666667 -508.0 256.0 346.5 652.3357085246131 614.9197747509617 1.0 1.0
-761.0833333333333 -509.5 268.0 354.5 807.3273045155286 620.6935762436408 0.0 1.0
-712.625 -512.0 257.875 364.5 757.913876007108 628.4936465626739 0.0 1.0
-676.5 -517.0 268.0 374.0 727.6930923496157 638.0968781174574 0.0 1.0
-612.5 -521.5 255.5 386.5 663.8155803103234 649.1116639641539 0.0 1.0
-589.75 -523.0 317.0 392.0 643.5854702019319 653.6001530549595 1.0 1.0
-640.0 -519.5 258.0 396.5 690.0522062099452 653.5231441961332 1.0 1.0
-595.5 -515.0 260.0 403.5 649.7848655661448 654.2456762621341 1.0 1.0
-369.4264705882353 -508.0 409.1029411764706 407.5 558.4373553056218 651.2452703223807 0.0 1.0
-303.13235294117646 -503.5 393.5147058823529 412.0 530.983557000948 650.5814744865922 0.0 1.0
-236.83823529411762 -496.5 377.92647058823525 417.5 503.5297586962742 648.705445089031 0.0 1.0
-170.54411764705884 -493.5 362.3382352941177 426.5 476.07596039160035 652.2612088784156 0.0 1.0
-104.25 -492.0 346.75 436.5 448.62216208692655 657.7214524517084 0.0 1.0
-37.95588235294116 -494.0 331.1617647058823 444.0 421.16836378225264 664.2101948500472 0.0 1.0
28.338235294117652 -500.0 315.57352941176475 456.5 393.71456547757884 677.0482535792735 0.0 1.0
94.63235294117649 -489.5 299.9852941176471 440.5 366.26076717290505 658.5215348524736 0.0 1.0
160.9264705882353 -490.5 284.3970588235294 445.0 338.80696886823114 662.2828340262404 0.0 1.0
168.5 -492.0 313.0 443.0 356.17854548872623 662.0625400402892 0.0 1.0
145.0 -493.5 359.5 437.0 387.7372425591153 659.1774536617271 0.0 1.0
167.0 -493.5 358.5 433.0 395.6082848624005 656.5337350177286 0.0 1.0
140.5 -488.5 361.0 421.0 387.3837985153191 644.89979303424 0.0 1.0
139.0 -483.2 361.0 331.95 386.8358825135021 586.2571389329769 0.0 0.0
154.0 -480.0 357.0 337.75 388.99300532815494 586.9776944225957 0.0 0.0
149.5 -476.8 377.5 343.55 406.68065738942937 587.6982499122146 0.0 0.0
157.0 -517.0 481.0 435.0 506.0221918336318 675.6827266762189 0.0 1.0
149.5 -525.0 540.5 455.5 561.3215311683666 695.0612639799001 0.0 1.0
159.0 -537.5 499.5 468.5 524.1963611448143 713.0215835470195 0.0 1.0
174.5 -551.0 494.5 476.0 524.7691496476766 728.1329914522441 0.0 1.0
148.5 -556.0 505.5 477.0 526.8622584822763 732.5752884553731 0.0 1.0
143.0 -558.0 504.5 474.0 524.3767326210066 732.1550304724324 0.0 1.0
139.5 -558.5 521.5 465.5 539.8370558618717 727.062635930075 0.0 1.0
146.0 -559.5 512.5 460.5 532.8904733556225 724.6392235082898 0.0 1.0
120.58333333333333 -554.5 438.33333333333337 449.5 455.70175752311127 713.8085387477181 0.0 1.0
28.916666666666664 -547.5 255.66666666666669 432.0 259.2089089447336 697.4105649449598 0.0 1.0
-145.5 -544.0 264.0 419.5 310.0893763990613 686.9627969971157 0.0 1.0
-647.5 -544.5 310.5 402.0 730.3084940318265 676.8192233397119 0.0 1.0
-435.5 -418.0 335.0 423.5 549.4817947309098 595.7936690417733 0.0 0.0
-437.5 -385.0 334.0 407.5 550.4297510137686 560.612170202299 0.0 0.0
-459.0 -383.0 279.5 392.5 537.4045267117648 548.4029083848645 0.0 0.0
-458.0 -378.0 280.0 382.0 536.8090954995936 537.409062061806 0.0 0.0
-454.4375 -373.0 273.125 371.0 530.1987496192106 526.0894654639025 0.0 0.0
-452.1875 -491.5 271.625 317.0 527.4975743297805 585.3091501520881 0.0 0.0
-450.5 -511.5 270.5 295.5 525.4716928627079 590.7245543120869 0.0 1.0
-241.5 -506.5 250.5 291.5 347.95629591325235 584.3957833633826 0.0 1.0
-345.0 -504.5 258.5 292.5 434.757590520939 583.1662562384043 0.0 1.0
-445.5 -507.0 267.0 301.0 519.3835288108394 589.6207993253042 0.0 1.0
-443.5 -507.5 265.5 309.0 516.8970203497549 594.1745098264787 0.0 1.0
-456.0 -508.0 270.0 321.0 529.9399653821577 600.9238442514618 0.0 1.0
-436.125 -509.5 247.125 335.0 501.275918792266 609.7696951407535 0.0 1.0
-433.0 -513.0 243.0 349.0 496.52599114068477 620.4610248927277 0.0 1.0
-434.0 -514.0 242.5 359.5 497.1543003678994 627.2459432282245 0.0 1.0
-437.0 -511.5 246.0 365.5 501.482861281124 628.6673726994619 0.0 1.0
-437.5 -509.5 245.5 369.5 501.6736987325527 629.3811753086646 0.0 1.0
-619.75 -507.5 258.625 372.5 672.584033182978 629.5335574852226 0.0 1.0
-541.5 -507.0 252.0 376.5 598.1676360367098 631.5072534330646 0.0 1.0
-539.8333333333333 -506.5 253.33333333333331 379.0 596.3241328819178 632.6003872904284 0.0 1.0
-525.1666666666667 -506.0 250.66666666666669 381.0 581.9265172316614 633.4011444073183 0.0 1.0
-512.5 -505.5 251.5 383.0 570.8874638768743 634.2075764290427 0.0 1.0
-467.5 -505.0 268.5 385.0 539.1184359583852 635.0197570895116 0.0 1.0
-469.5 -505.5 267.5 386.5 540.3589051053814 636.3274768300078 0.0 1.0
-472.5 -505.5 269.5 387.0 543.9574854770744 636.6311726580784 0.0 1.0
-468.5 -505.0 276.0 389.0 543.7539097883044 637.4528664155653 0.0 1.0
-465.5 -504.5 281.5 395.5 543.9967830787238 641.0530813073833 0.0 1.0
-468.5 -506.5 284.5 406.5 548.1172576855813 649.4494992358464 0.0 1.0
-468.5 -507.5 288.5 412.5 550.2040773722453 653.9973241535473 0.0 1.0
-489.625 -509.0 279.75 417.5 564.4100358514701 658.321616346313 0.0 1.0
-530.0 -512.5 255.0 421.5 588.1539313764684 663.56499304891 1.0 1.0
-523.5 -514.5 253.0 424.5 581.4303890711128 667.01622824604 1.0 1.0
-601.5 -515.0 303.0 426.5 673.5695373140319 668.6758544272013 1.0 1.0
-610.5 -514.5 265.0 431.5 665.975562460821 671.493109555446 1.0 1.0
-542.0 -513.0 276.5 437.5 608.4546488274748 674.2223883366579 1.0 1.0
-681.0 -512.0 264.0 444.0 730.381474803331 677.7021046838677 0.0 1.0
-675.0 -510.5 257.5 445.0 722.458603351422 677.2261508199636 0.0 1.0
-543.5 -492.5 269.5 413.5 606.6535307258953 643.070410259078 0.0 0.0
-608.0 -492.0 259.5 415.5 661.4592289312693 643.975462207775 1.0 1.0
-557.5 -488.5 254.5 411.0 613.0380837015695 638.4016611702484 1.0 1.0
-625.5 -454.5 266.0 349.5 680.3159145508546 573.5595212298565 1.0 1.0
-703.5 -334.0357142857143 229.5 260.5357142857143 740.6667044836258 429.8312648331192 0.0 0.0
-677.8214285714286 -218.75 174.89285714285714 203.25 700.6153902068231 311.4902544890188 0.0 0.0
-644.25 -103.4642857142857 146.75 145.96428571428572 661.6870844435018 193.14924414491838 0.0 0.0
-610.6785714285714 -23.5 118.60714285714286 121.0 622.7587786801807 123.29702448681729 0.0 0.0
-591.75 -11.75 127.25 198.25 605.9143366440769 198.61665206611164 0.0 0.0
-621.75 -12.0 219.75 187.75 659.4441119258166 188.1381986791443 0.0 0.0
-581.5 -11.0 297.5 181.5 653.1996826155178 181.86157955658433 0.0 0.0
-615.75 -16.5 302.25 165.75 685.9327232481203 166.76292416163648 1.0 0.0
-623.25 -8.25 388.25 164.25 734.2878465308384 164.51150682437236 0.0 0.0
-626.75 -5.0 349.25 173.5 718.4005154813799 173.61840970230634 0.0 0.0
-567.5 1.75 329.5 183.25 656.6465143522657 183.29537152827038 0.0 0.0
-436.0 3.5 257.75 197.75 506.93015829526763 197.819236915969 0.0 0.0
-534.0 11.25 255.5 213.5 591.9772493243476 213.81031888450428 0.0 0.0
-531.0 10.25 255.0 228.25 589.055175953609 228.48291530225953 0.0 0.0
-474.5 -25.5 286.5 208.75 557.0717119191827 212.09970325920338 0.0 0.0
-411.75 -56.75 308.0 188.0 514.2008269706716 197.08094372943444 0.0 0.0
-404.5 -90.5 299.5 169.25 503.31056492621747 192.05524227475888 0.0 0.0
-433.0 -67.5 294.5 175.5 523.9076187979254 188.4128755934567 0.0 0.0
-471.5 -78.0 300.5 168.0 559.1181373241914 185.22439315661506 0.0 0.0
-527.0 -75.75 337.5 166.5 629.1492234430596 182.9217436008591 0.0 0.0
-396.25 -74.75 339.75 167.75 521.9695740027196 183.6680346522943 0.0 0.0
-403.5 -69.0 342.0 170.5 529.029447262584 183.95668502949357 0.0 0.0
-449.5 -63.5 326.5 171.5 557.2928738765678 182.87881060642306 0.0 0.0
-510.0 -44.75 346.0 188.5 616.3602262876935 194.5046253549006 0.0 0.0
-503.5 -28.0 319.25 197.0 596.1820542642984 198.9890912366472 1.0 0.0
-502.5 -24.625 350.0 191.0 612.3775514369613 192.58518214841558 0.0 0.0
-503.5 -22.0 336.0 187.5 605.4260270693835 188.786263788077 0.0 0.0
-559.875 -15.0 339.25 184.5 655.0699617086816 185.10875181903205 0.0 0.0
-505.5 -2.5 353.5 178.0 616.8407411966236 178.0175554525614 0.0 0.0
-503.0 96.5 302.5 182.5 587.1479867510648 213.8282105985307 1.0 0.0
-499.0 188.5 277.0 189.0 570.7276078145485 266.9415198245117 1.0 0.0
-164.0 193.5 278.0 176.0 448.0504750217925 261.61124437935746 1.0 0.0
-539.5 226.0 274.5 196.0 605.3191673457015 299.15961855406067 1.0 0.0
-539.5 239.5 275.0 187.0 605.545415369621 303.8573585963718 1.0 0.0
-539.0 245.0 274.5 175.5 604.8730846327733 301.37734194755194 1.0 0.0
-532.0 249.5 275.0 182.5 598.8732731428574 309.15124300543334 1.0 0.0
-533.5 252.5 274.5 175.5 599.9772573378925 307.5034665387823 1.0 0.0
-533.5 272.5 274.0 149.0 599.7486538710868 311.36963622240125 1.0 0.0
-533.0 384.70000000000005 273.0 141.55 598.8472652733858 411.5171729802712 1.0 0.0
-533.0 504.3 271.0 148.95 597.9391832221133 527.086789492655 1.0 0.0
-534.0 582.0 270.5 163.5 598.6036259913976 604.6471139050511 1.0 0.0
-531.5 756.0 271.0 274.0 596.6014563036763 804.5246922337003 1.0 0.0
-551.0 599.375 318.5 190.75 637.1934032633662 628.9960721550312 1.0 0.0
-552.0 513.5 335.5 215.5 645.9600315288874 556.907915417947 1.0 0.0
-549.5 504.5 333.5 201.5 642.7850441025166 543.2657830478186 1.0 0.0
-550.5 520.5 371.0 216.0 664.4159489900167 563.5464200007468 1.0 0.0
-551.5 509.5 370.0 219.5 664.7844856655786 554.7730943562369 0.0 0.0
-516.5 499.0 325.5 225.0 610.5114877288341 547.3812270802406 1.0 0.0
-510.5 617.5 324.5 261.5 604.9058997057095 670.5971927546539 1.0 0.0
-512.5 621.0 325.5 278.0 607.1310310364127 680.3863767853173 1.0 0.0
-501.5 547.0 323.0 278.0 596.5162940274433 613.8563490914637 1.0 0.0
-493.0 526.5 320.5 286.0 588.0217043676951 599.1659487342561 1.0 0.0
-490.5 559.5 318.5 299.5 584.8355103331907 634.619072061949 1.0 0.0
-492.0 576.5 317.5 310.5 585.551236016115 654.8051963702409 1.0 0.0
-486.5 568.5 316.5 312.5 580.3919156147708 648.7581845248957 1.0 0.0
-483.0 541.5 314.5 304.5 576.3672874131564 621.2607851226503 1.0 0.0
-482.0 469.0 314.5 300.0 575.5295387727723 556.74662648545 1.0 0.0
-492.0 435.0 303.5 297.0 578.2936580897384 526.720217360086 1.0 0.0
-432.0 400.5 300.5 300.0 526.3478596645848 500.4029815207291 1.0 0.0
-415.0 416.5 299.5 342.0 511.7863323692808 538.9256836812885 1.0 0.0
-433.0 61.5 283.5 346.5 518.0381395763072 355.4167649386662 1.0 0.0
-449.5 -90.83333333333334 268.0 338.16666666666663 523.3299915642611 393.9427820284064 0.0 0.0
-539.0 -223.94444444444446 288.5 342.3888888888889 611.3625463433125 472.37199311196343 0.0 0.0
-429.5 -357.05555555555554 307.5 346.6111111111111 528.2295902351552 550.8012041955205 0.0 0.0
-429.5 -490.1666666666667 309.0 350.83333333333337 529.1070482366054 629.2304152790776 0.0 0.0
-424.5 -586.0 313.0 369.0 527.420901485307 692.6592067012575 0.0 1.0
-418.0 -569.0 316.0 391.5 524.0039685756357 690.6825206475592 0.0 1.0
-407.0 -561.5 316.0 395.5 515.2758835035683 686.8060195925236 0.0 1.0
-404.5 -550.0 316.0 396.5 513.2999814987155 678.0221745880867 0.0 1.0
-404.5 -550.5 318.0 399.5 514.5331335222395 680.1841907666069 0.0 1.0
-405.5 -560.0 319.0 406.5 515.9373465561287 691.9843992531078 0.0 1.0
-419.5 -574.5 305.0 415.0 519.0713989050605 708.7141213959808 0.0 1.0
-402.5 -580.0 320.0 420.5 514.2046316198926 716.3956830028553 0.0 1.0
-438.5 -576.5 321.5 421.0 544.1195456538208 713.8621608383512 0.0 1.0
-450.5 -572.5 318.5 421.0 551.9121917423395 710.6315932764128 0.0 1.0
-422.0 -572.0 315.0 419.5 526.601377060046 709.3407231754077 0.0 1.0
-485.5 -569.5 272.0 418.5 556.5118822967461 706.7338505742946 0.0 1.0
-486.5 -566.0 264.5 418.0 553.7538007556655 703.6192466409154 0.0 1.0
-485.0 -562.0 260.5 416.0 550.5321654751972 699.2142883212139 0.0 1.0
-483.5 -580.5 256.0 357.0 547.091803793886 681.6254249354386 0.0 0.0
-481.0 -586.0 252.0 333.5 543.0154211158613 674.2546743514845 0.0 1.0
-479.5 -587.5 251.5 331.0 541.4541106481486 674.32739805249 0.0 1.0
-479.5 -586.0 252.0 331.0 541.686907635117 673.020846980161 0.0 1.0
-476.0 -586.5 252.5 331.0 538.8250825621776 673.4562423734225 0.0 1.0
-568.5 -588.0 300.0 334.0 642.8231496742635 676.2396285859763 0.0 1.0
-571.7142857142858 -602.5 283.8571428571429 310.0 639.6995172135473 678.3035509312335 0.0 1.0
-570.0 -617.0 251.0 291.5 624.9392247745285 682.3938063037106 0.0 0.0
-568.2857142857142 -628.0 218.14285714285717 298.0 610.1789323355097 695.1172968244857 0.0 0.0
-569.0 -636.0 229.5 301.5 614.4079931344947 703.845371132644 0.0 0.0
-528.0 -637.0 291.0 300.5 603.150574799556 704.3218774571683 1.0 0.0
-530.5 -631.5 269.5 298.5 595.0348092328493 698.4945019139842 1.0 0.0
-537.5 -613.5 312.0 300.5 621.4924134796754 683.1557459349269 1.0 0.0
-539.5 -603.5 294.5 312.5 614.8794428299557 679.6099982709159 1.0 0.0
-536.25 -600.5 288.0357142857143 311.5 609.1993125865288 676.4882778983543 0.0 0.0
